ID,Title,Author,Genre,Description,SE_Description,URL,AccessionNo,BookType,SubjectNo,Publisher,Price,Currency,Pages,Language,CupboardNo,RackNo,Branch,YearOfPublication,BarcodePrint,IndexPrev,Page1Prev,Page2Prev,Page3Prev,SellerInfo,SellerContact,AddedBy,TimeOfEntry,Remark
1084,"Doctor Zhivago","Pasternak Boris","Classics, Fiction, Historical, Historical Fiction, Cultural, Russia, Literature, Russian Literature, Romance, Literature, Historical, Novels, War","This epic tale about the effects of the Russian Revolution and its aftermath on a bourgeois family was not published in the Soviet Union until 1987. One of the results of its publication in the West was Pasternak's complete rejection by Soviet authorities; when he was awarded the Nobel Prize for Literature in 1958 he was compelled to decline it. The book quickly became an ",NULL,https://www.goodreads.com/book/show/130440.Doctor_Zhivago?from_search=true&from_srp=true&qid=dBwMPspGWC&rank=1,78800,1,"823 / PAS","Everyman, London ",730.00,₹,599,2,990,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1085,"The Master And Margarita","Bulgakov Mikhail","Classics, Fiction, Cultural, Russia, Fantasy, Literature, Russian Literature, Magical Realism, Literature, Novels, Historical, Historical Fiction, Literature, 20th Century","An audacious revision of the stories of Faust and Pontius Pilate, ",NULL,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita?from_search=true&from_srp=true&qid=SnySN7CoyO&rank=1,78801,1,"823 /BUL","Everyman, London ",803.00,₹,464,2,930,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1087,"Courts and their Judgments","Shourie Arun","Law, Nonfiction, Cultural, India, Politics","The reader will find these articles rewarding reading, for they are written in an attractive style for the readers of journalism. As they are not written for lawyers, they give a broad view of the leading majority judgement without a detailed legal analysis appropriate to a text book.",NULL,https://www.goodreads.com/book/show/26037827-courts-and-their-judgments?from_search=true&from_srp=true&qid=WgE45FRuKC&rank=1,78803,1,"824 / SHO","Rupa & Co , Delhi ",495.00,₹,454,2,1130,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1088,"The Scam","Basu and Dalal",,"The most thrilling non-fiction business book ever written in India. A fast, colourful narrative, knitting together the life and times of all stock market players involved in two of India's biggest stock market scams. The Scam, a chronicle of two of the most famous scams in the Indian stock markets, is now back in a digital avatar. The story told by Sucheta Dalal and Debashis Basu, can't find a more credible and informed couple of storytellers for these events. First published in April 1993, the book was an immediate bestseller but had been out of print for a while. This 8th edition of the scam includes the original Harshad Mehta Scam and the Ketan Parekh Scam, while also delving into the JPC Fiasco and the Global Trust Bank Scam. The basic question that the book deals with is, "what really happened in the two great Indian scams?" The answer to this question, detailed in the book, brings up another important one, "Have we learnt anything since, so that such things don't happen again?"",NULL,https://www.goodreads.com/book/show/36375334-the-scam?from_search=true&from_srp=true&qid=r97YW6KyB3&rank=16,78804,1,"828 /BAS","Kensource I  S  P Ltd,  Mumbai ",395.00,₹,360,2,1150,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1089,"Mystic Awareness","Pillai G K ",NULL,NULL,NULL,NULL,78805,1,"823 / PIL","Originals , Delhi",375.00,₹,286,2,1300,4,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1090,"The Glass Palace","Ghosh Amitav",NULL,NULL,NULL,NULL,78806,1,"823 / Gho","Harper ",195.00,₹,551,2,990,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1091,"Sholay : The Making of a Classic","Chopra Anupama",NULL,NULL,NULL,NULL,78807,1,"828/ CHO","Penguin Books India Ltd , N Delhi",295.00,₹,194,2,1140,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1092,"The Inner Courtyard","Holmstrom Lakshmi",NULL,NULL,NULL,NULL,78808,1,"823 -/HOL","Rupa & Co , Delhi ",95.00,₹,204,2,1090,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1094,"The Blind ASSASSIN","Atwood Margaret",NULL,NULL,NULL,NULL,78810,1,"823 /ATW","Virago Press, London ",255.00,₹,641,2,930,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1095,"Red Dragon","Harris Thomas",NULL,NULL,NULL,NULL,78811,1,"823 / HAR","Dell, N Y ",251.00,₹,454,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1096,"The Jury","Martini Steve",NULL,NULL,NULL,NULL,78812,1,"823 / MAR","Headline ",215.00,₹,405,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1097,"The Veteran & Other Stories","Forsyth Frederick",NULL,NULL,NULL,NULL,78813,1,"823 / For","Corgi  Books, London",210.00,₹,367,2,960,3,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1098,"Beastly Tales","Ravi Shankar",NULL,NULL,NULL,NULL,78814,1,"821 / RAV","Viking, Delhi ",195.00,₹,93,2,1110,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1099," Busybee Best of 1996-97","Miranda Mario de",NULL,NULL,NULL,NULL,78815,1,"827 /MIR","Oriana Books, Mumbai ",150.00,₹,255,2,1132,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1100,"The Laws of Manu","Doniger, Smith","Religion, Nonfiction, Cultural, India, Philosophy, History, Religion, Hinduism, Classics, Law, Sociology, Asian Literature, Indian Literature","Translated with extracts from seven commentaries. The Sacred Books of the East series, comprising 50 volumes, has translations of key sacred texts of Hinduism, Buddhism, Taoism, Confucianism, Zoroastrianism, Jainism & Islam. The series was edited by the famous linguist Max Muller, who also produced many of the translations & were the foundational documents for the new discipline known as the comparative science of religions. This volume contains The Laws of Manu.",NULL,https://www.goodreads.com/book/show/1252612.The_Laws_of_Manu?from_search=true&from_srp=true&qid=mvQNH4E59X&rank=1,78816,1,"294 509/ DON","Penguin Book",250.00,₹,362,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1101,"Early Travels In India","Foster William",,"Early travels in India, 1583-1619",NULL,https://www.goodreads.com/book/show/24267308-early-travels-in-india-1583-1619?from_search=true&from_srp=true&qid=bfId5YEujR&rank=2,78817,1,828/For,"Lowprice, Delhi",155.00,₹,351,2,1140,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1102,"End of the Line","Misra Neelesh",NULL,NULL,NULL,NULL,78818,1,"823 / MIS","Penguin, London",200.00,₹,205,2,980,3,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1103,"Memoris of Geisha","Golden Arthur",NULL,NULL,NULL,NULL,78819,1,"823 / GOL","Vintage, London",219.00,₹,496,2,960,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1104,"The Saffron Wave","Hansen Thomas Blom","Cultural, India, Politics, Nonfiction, Religion, History, Academic","The rise of strong nationalist and religious movements in postcolonial and newly democratic countries alarms many Western observers. In ",NULL,https://www.goodreads.com/book/show/359972.The_Saffron_Wave?from_search=true&from_srp=true&qid=4sAESutdmZ&rank=1,78820,1,"350 54 / HAN","Oxford Press",295.00,₹,293,2,1360,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1105,"Confronting Colonialism  ","Habib Irfan",,"Confronting Colonialism: Resistance and Modernization under Haidar Ali and Tipu Sultan, a volume of essays edited and wih an introduction by Professor Irfan Habib, Commemorates the second centenary of Tipu's final battle against the British at Srirangapatnam in 1799. The essays, devoted to the history of Mysore under Haider Ali and Tipu Sultan, include presentations made at the annual proceedings of the Indian History Congress since pre-independence days, as well as papers published in various journals and periodicals. They underscore the need to defend the memory of the two rulers who were indomitable opponents of the colonial regime. They remind us that in the conception of our past as held in our nationalist historiography, Haidar Ali and Tipu Sultan have occupied an honoured place. This assumes particular relevance in the current context of a contrary tendency to devalue their contribution.",NULL,https://www.goodreads.com/book/show/33283475-confronting-colonialism?from_search=true&from_srp=true&qid=JczCKL7Noo&rank=5,78821,1,"954 / HAB","IHC  1999",220.00,₹,205,2,1360,5,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1106,"Beyond Hindu and Muslim","Gottschalk Peter","Cultural, India","Questioning the conventional depiction of India as a nation divided between religious communities, Gottschalk shows that individuals living in India have multiple identities, some of which cut across religious boundaries. The stories narrated by villagers living in the northern state of Bihar depict everyday social interactions that transcend the simple divide of Hindu and Muslim.",NULL,https://www.goodreads.com/book/show/332686.Beyond_Hindu_and_Muslim?from_search=true&from_srp=true&qid=bSPN0YnAcq&rank=1,78822,1,"823 /Got","Oxford Press, New Delhi",525.00,₹,215,2,960,3,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1107,Fury,"Rushdie Salman",NULL,NULL,NULL,NULL,78823,1,"828 / RUS","Jonathan, London",395.00,₹,259,2,1140,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1108,"Riot : A Novel","Tharoor Shashi",NULL,NULL,NULL,NULL,78824,1,"823 / THA","Viking, Delhi ",295.00,₹,272,2,1000,4,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1109,"The Great ARC","Keay John","History, Nonfiction, Science, Cultural, India, Science, Geography, Travel, Biography, Adventure, Cartography, Maps, Science, History Of Science","The Great Indian Arc of the Meridian, begun in 1800, was the longest maesurement of the earth's surface ever to have been attempted. Its 1,600 miles of inch-perfect survey took nearly fifty years. Hailed as "one of the most stupendous works in the history of science," it was also one of the most perilous. Snowy mountains and tropical jungles, floods and fevers, tigers and scorpions all took their toll on the band of surveyors as they crossed the Indian subcontinent carrying instruments weighing half a ton.Willian Lambton, an endearing genius, had conceived the idea; George Everest, an impossible martinet, completed it. This saga of astounding adventure and gigantic personalities not only resulted in the first accurate measurement of the highest peak in the world but defined India as we know it and significant advanced our scientific understanding of the planet.",NULL,https://www.goodreads.com/book/show/834383.The_Great_Arc?from_search=true&from_srp=true&qid=CbAsdHicb9&rank=1,78825,1,"823/ KEA",Harper,288.00,₹,182,2,970,4,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1110,"It was Five Past Midnight in Bhopal","Lapierre and Moro",NULL,NULL,NULL,NULL,78826,1,"828 / LAP","Full Circle , Delhi",250.00,₹,376,2,1141,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1111,"Island of Blood","Pratap Anita","Nonfiction, History, Autobiography, Memoir, Writing, Journalism","In this distillation of frontline experiences and cultural insights, Anita Pratap, one of the finest journalists India has ever produced, faithfully reports on the consequences of war, ethnic conflict, earthquakes, cyclones, prejudices, and the mindless hatred and fear that has hurt so much of the world. Wherever there was a story to be told--from her native India to Afghanistan and Sri Lanka--Pratap braved the odds to send in reports from the front, managing to track down elusive stories and make headlines. With determined diligence she exposed the terrors inside such frightening regimes as the Taliban, returning home each time with a renewed determination to appreciate and celebrate the ordinary.",NULL,https://www.goodreads.com/book/show/1117498.Island_of_Blood?from_search=true&from_srp=true&qid=yKPq9I7C0T&rank=3,78827,1,823/PRA,"Viking, Delhi ",295.00,₹,276,2,990,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1112,"Indian Journeys","Moraes Dom","Cultural, India, Travel",NULL,NULL,https://www.goodreads.com/book/show/1602360.The_Penguin_Book_Of_Indian_Journeys?from_search=true&from_srp=true&qid=EgNHKkUQ20&rank=8,78828,1,"025 54/MOR","Viking, Delhi ",395.00,₹,369,2,1300,3,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1113,"GEM in the Lotus","Eraly Abraham","History, Cultural, India, Nonfiction, Asian Literature, Indian Literature, History, Ancient History, Anthologies, Collections, Religion, Buddhism","This sweeping account of ancient India begins with the Indus Valley civilization, then moves on to the Vedic Aryan culture, the age of religious and philosophical ferment, the tenets of Jainism, the founding and consolidation of Buddhism, and Alexander the Great’s advance into India. It concludes with the Mauryan Empire, which, in the 3rd century BC, united an enormous are",NULL,https://www.goodreads.com/book/show/808210.Gem_in_the_Lotus?from_search=true&from_srp=true&qid=QY3JAqHBZd&rank=1,78829,1,"390 54 / ERA","Viking, Delhi ",495.00,₹,586,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1114,"Reach for the Stars","Raj Gopal",NULL,NULL,NULL,NULL,78830,1,"621 435 / RAJ","Viking, Delhi ",395.00,₹,352,2,1200,3,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1115,"The Sign of The Tiger","Hartog Rudolf",,"Subhas Chandra Bose is among the most controversial figures of the Indian freedom struggle. The Sign of the Tiger unfolds those days of his political career, mostly unknown to Indians, when Netaji recruited Indian prisoners of war to form the Indian Legion under the aegis of the German army and describes how they fought valiantly against the British in the Second World War. Written from a German perspective, the book focuses more on Bose's political vision than on his magnetic personality. A refreshing and enlightening read, especially to all those interested in the mysteries of the Indian freedom struggle and Bose's lesser known exploits.",NULL,https://www.goodreads.com/book/show/7298298-the-sign-of-the-tiger?from_search=true&from_srp=true&qid=n7thNc5ftl&rank=1,78831,1,"828 / HAR","Rupa & Co ",395.00,₹,206,2,1140,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1117,Detective,"Hailey Arthur",NULL,NULL,NULL,NULL,78833,1,"823 / HAI","Corgi Books, London",237.00,₹,570,2,940,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1118,"India: What can it Teach Us ?","Miiler F  Max",NULL,NULL,NULL,NULL,78834,1,"954 01 / MII","Penguin Books  India N  Delhi ",295.00,₹,283,2,1360,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1119,"Parsis in India",Sharma,NULL,NULL,NULL,NULL,78835,1,"305 8054 / SHA","Subline , Jaipur",595.00,₹,304,2,1370,5,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1120,"Boredom Hatao","Mukherjee  Subroto",NULL,NULL,NULL,NULL,78836,1,"827 / MUK","English Edition Pub  & Dist Pvt Ltd ,Mumbai",250.00,₹,240,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1121,"Death of an Expert Witness","James P D ","Mystery, Fiction, Mystery, Crime, European Literature, British Literature, Mystery, Detective, Thriller, Mystery Thriller, Thriller, Mystery, Murder Mystery, Audiobook, Novels","Dr. Lorrimer appeared to be the picture of a bloodless, coldly efficient scientist. Only when his brutally slain body is discovered and his secret past dissected does the image begin to change. Once again, Chief Inspector Adam Dalgliesh learns that there is more to human beings than meets the eye -- and more to solving a murder than the obvious clues.",NULL,https://www.goodreads.com/book/show/3828.Death_of_an_Expert_Witness?from_search=true&from_srp=true&qid=nRiG3cAo4S&rank=1,78837,1,"823 / JAM","Penguin Book",328.00,₹,278,2,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1122,Omerta,"Puzo Mario","Fiction, Mystery, Crime, Thriller, Mystery, Novels, Classics, Suspense, Action, Historical, Historical Fiction, Drama","To Don Raymonde Aprile's children he was a loyal family member, their father's adopted "nephew." To the FBI he was a man who would rather ride his horses than do Mob business. No one knew why Aprile, the last great American Don, had adopted Astorre Viola many years before in Sicily; no one suspected how he had carefully trained him ... and how, while the Don's children cla",NULL,https://www.goodreads.com/book/show/22028.Omerta?from_search=true&from_srp=true&qid=AEV8SiiteJ&rank=1,78838,1,"823 / PUZ","Arrow Books, Landon",195.00,₹,316,2,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1123,"No Safe Place","Patterson Richard N ","Fiction, Thriller, Mystery, Thriller, Legal Thriller, Politics, Mystery, Crime, Suspense, Thriller, Mystery Thriller, Novels, Adult","In the high-stakes, high-pressure world of Presidential politics, where predators carry microphones and one misstep can savage a lifetime of achievement, Kerry Kilcannon is the rarest player of all. Kilcannon believes he can make the system work. And he just may die trying. Driven by the violent nightmare of his childhood, fueled by forces that few could understand, and burdened by secrets no one must know, Kilcannon is running for President--and entering the crucial battleground of California with seven days to go. But for Kilcannon, there are hurdles that his courage, charisma, and compassion may not overcome: the network correspondent he still loves; the reporter bent on their exposure; the rival who'll do anything to win; and the fanatic who believes that he must murder Kilcannon to protect the right to life.",NULL,https://www.goodreads.com/book/show/107492.No_Safe_Place?from_search=true&from_srp=true&qid=jUVm75Iuz1&rank=2,78839,1,"828 / PAT","Alfred , N Y ",175.00,₹,497,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1124,"War in a Time of Peace","Halberstam David",NULL,NULL,NULL,NULL,78840,1,"327 73 /HAL","Scribner, New York",800.00,₹,543,2,1240,4,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1125,Hannibal,"Harris Thomas",NULL,NULL,NULL,NULL,78841,1,"823 /HAR","A dell , N Y ",180.00,₹,546,2,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1126,"Pearl Harbor","Wallace Randall",NULL,NULL,NULL,NULL,78842,1,"823 / WAL","Hyperion, N  York ",180.00,₹,309,2,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1127,"The Ghost","Steel Danielle",NULL,NULL,NULL,NULL,78843,1,"823 / STE","Delacorte Press, New York ",200.00,₹,352,2,1010,4,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1128,"Afghanistan & the Soviet Union","Bradsher H S ",NULL,NULL,NULL,NULL,78844,1,"327 581047/BRA","Dake, Durham",100.00,₹,324,2,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1129,"The Mammoth Book of How it Happened","Lewis J  E",NULL,NULL,NULL,NULL,78845,1,"954 / LEW","Robinson, London",275.00,₹,630,2,1050,3,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1130,Genome,"Ridley Matt ",NULL,NULL,NULL,NULL,78846,1,"925 / RID","Fourth Estste , London",225.00,₹,344,2,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1131,Thrill,"Collins Jackie",NULL,NULL,NULL,NULL,78847,1,"823 / CAL","Simon Schuster, N Y ",200.00,₹,479,2,940,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
